family,genus,PI_name,pair_key,measure,maternal_species,paternal_species,intra_maternal,inter_cross,success_ratio_inter_over_intra,directional_RI,maternal_ovules,paternal_ovules,signed_log10_ovule_ratio_maternal_minus_paternal,maternal_confidence,paternal_confidence,maternal_life_history,paternal_life_history,maternal_mating_system,paternal_mating_system,K2P_Distance,is_PI_from_PI_name,direction_complete_no_K2P,direction_complete_with_K2P
Solanaceae,Solanum,,solanum berthaultii || solanum tuberosum,seed set,Solanum tuberosum,Solanum berthaultii,22.305,30.82,1.381752970186057,-0.3817529701860569,266.0,123.0,0.334976525191669,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum berthaultii || solanum tuberosum,seed set,Solanum berthaultii,Solanum tuberosum,18.45,12.36,0.6699186991869919,0.3300813008130081,123.0,266.0,-0.334976525191669,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum candolleanum || solanum tuberosum,seed set,Solanum tuberosum,Solanum candolleanum,22.305,124.89,5.599193006052455,-4.599193006052455,266.0,88.0,0.48039896448089836,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum candolleanum || solanum tuberosum,seed set,Solanum candolleanum,Solanum tuberosum,9.02,12.38,1.3725055432372506,-0.3725055432372506,88.0,266.0,-0.48039896448089836,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum chacoense || solanum tuberosum,seed set,Solanum tuberosum,Solanum chacoense,22.305,33.235,1.4900246581483971,-0.49002465814839713,266.0,106.2,0.3987571198856168,3.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum chacoense || solanum tuberosum,seed set,Solanum chacoense,Solanum tuberosum,86.955,15.14,0.17411304697832214,0.8258869530216779,106.2,266.0,-0.3987571198856168,1.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum commersonii || solanum tuberosum,seed set,Solanum tuberosum,Solanum commersonii,22.305,85.68,3.841291190316073,-2.841291190316073,266.0,106.0,0.39957577136629663,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum commersonii || solanum tuberosum,seed set,Solanum commersonii,Solanum tuberosum,124.62,32.03,0.2570213448884609,0.7429786551115392,106.0,266.0,-0.39957577136629663,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum kurtzianum || solanum tuberosum,seed set,Solanum tuberosum,Solanum kurtzianum,22.305,36.96,1.657027572293208,-0.657027572293208,266.0,,,3.0,4.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Solanaceae,Solanum,,solanum kurtzianum || solanum tuberosum,seed set,Solanum kurtzianum,Solanum tuberosum,58.24,16.04,0.2754120879120879,0.7245879120879122,,266.0,,4.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Solanaceae,Solanum,,solanum microdontum || solanum tuberosum,seed set,Solanum tuberosum,Solanum microdontum,22.305,56.045,2.5126653216767543,-1.5126653216767543,266.0,96.0,0.4426104035914986,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Solanaceae,Solanum,,solanum microdontum || solanum tuberosum,seed set,Solanum microdontum,Solanum tuberosum,47.04,45.76,0.9727891156462585,0.027210884353741527,96.0,266.0,-0.4426104035914986,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus batrachopus,fruit set,Streptanthus batrachopus,Streptanthus barbiger,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus batrachopus,fruit set,Streptanthus barbiger,Streptanthus batrachopus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,Streptanthus01,streptanthus barbiger || streptanthus brachiatus,fruit set,Streptanthus brachiatus,Streptanthus barbiger,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.011595,True,False,False
Brassicaceae,Streptanthus,Streptanthus01,streptanthus barbiger || streptanthus brachiatus,fruit set,Streptanthus barbiger,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.011595,True,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus brachiatus,fruit set,Streptanthus brachiatus,Streptanthus amplexicaulis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus brachiatus,fruit set,Streptanthus amplexicaulis,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus batrachopus || streptanthus brachiatus,fruit set,Streptanthus brachiatus,Streptanthus batrachopus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus batrachopus || streptanthus brachiatus,fruit set,Streptanthus batrachopus,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus coulteri,fruit set,Streptanthus brachiatus,Streptanthus coulteri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus coulteri,fruit set,Streptanthus coulteri,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus inflatus,fruit set,Streptanthus brachiatus,Streptanthus inflatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus inflatus,fruit set,Streptanthus inflatus,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus breweri,fruit set,Streptanthus breweri,Streptanthus barbiger,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus breweri,fruit set,Streptanthus barbiger,Streptanthus breweri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus batrachopus || streptanthus breweri,fruit set,Streptanthus breweri,Streptanthus batrachopus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus batrachopus || streptanthus breweri,fruit set,Streptanthus batrachopus,Streptanthus breweri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus breweri,fruit set,Streptanthus breweri,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus breweri,fruit set,Streptanthus brachiatus,Streptanthus breweri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus coulteri,fruit set,Streptanthus coulteri,Streptanthus amplexicaulis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus coulteri,fruit set,Streptanthus amplexicaulis,Streptanthus coulteri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus diversifolius,fruit set,Streptanthus diversifolius,Streptanthus amplexicaulis,,,,,55.5,54.0,0.011899223299707717,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus diversifolius,fruit set,Streptanthus amplexicaulis,Streptanthus diversifolius,,,,,54.0,55.5,-0.011899223299707717,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus diversifolius,fruit set,Streptanthus diversifolius,Streptanthus brachiatus,,,,,55.5,54.0,0.011899223299707717,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus diversifolius,fruit set,Streptanthus brachiatus,Streptanthus diversifolius,,,,,54.0,55.5,-0.011899223299707717,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus coulteri || streptanthus diversifolius,fruit set,Streptanthus diversifolius,Streptanthus coulteri,,,,,55.5,54.0,0.011899223299707717,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus coulteri || streptanthus diversifolius,fruit set,Streptanthus coulteri,Streptanthus diversifolius,,,,,54.0,55.5,-0.011899223299707717,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus diversifolius || streptanthus inflatus,fruit set,Streptanthus diversifolius,Streptanthus inflatus,,,,,55.5,54.0,0.011899223299707717,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus diversifolius || streptanthus inflatus,fruit set,Streptanthus inflatus,Streptanthus diversifolius,,,,,54.0,55.5,-0.011899223299707717,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus diversifolius || streptanthus lasiophyllus,fruit set,Streptanthus diversifolius,Streptanthus lasiophyllus,,,,,55.5,37.0,0.17609125905568135,1.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus diversifolius || streptanthus lasiophyllus,fruit set,Streptanthus lasiophyllus,Streptanthus diversifolius,,,,,37.0,55.5,-0.17609125905568135,1.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,Streptanthus02,streptanthus breweri || streptanthus drepanoides,fruit set,Streptanthus drepanoides,Streptanthus breweri,,,,,42.4,54.0,-0.10502790323023592,1.0,3.0,annual,annual,mixed-mating,mixed-mating,0.003842,True,False,False
Brassicaceae,Streptanthus,Streptanthus02,streptanthus breweri || streptanthus drepanoides,fruit set,Streptanthus breweri,Streptanthus drepanoides,,,,,54.0,42.4,0.10502790323023592,3.0,1.0,annual,annual,mixed-mating,mixed-mating,0.003842,True,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus drepanoides,fruit set,Streptanthus drepanoides,Streptanthus barbiger,,,,,42.4,54.0,-0.10502790323023592,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus drepanoides,fruit set,Streptanthus barbiger,Streptanthus drepanoides,,,,,54.0,42.4,0.10502790323023592,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus batrachopus || streptanthus drepanoides,fruit set,Streptanthus drepanoides,Streptanthus batrachopus,,,,,42.4,54.0,-0.10502790323023592,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus batrachopus || streptanthus drepanoides,fruit set,Streptanthus batrachopus,Streptanthus drepanoides,,,,,54.0,42.4,0.10502790323023592,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus drepanoides,fruit set,Streptanthus drepanoides,Streptanthus brachiatus,,,,,42.4,54.0,-0.10502790323023592,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus drepanoides,fruit set,Streptanthus brachiatus,Streptanthus drepanoides,,,,,54.0,42.4,0.10502790323023592,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,Streptanthus03,streptanthus anceps || streptanthus flavescens,fruit set,Streptanthus flavescens,Streptanthus anceps,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.007703,True,False,False
Brassicaceae,Streptanthus,Streptanthus03,streptanthus anceps || streptanthus flavescens,fruit set,Streptanthus anceps,Streptanthus flavescens,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.007703,True,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus glandulosus,fruit set,Streptanthus glandulosus,Streptanthus brachiatus,,,,,47.1,54.0,-0.05937285269407244,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus glandulosus,fruit set,Streptanthus brachiatus,Streptanthus glandulosus,,,,,54.0,47.1,0.05937285269407244,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus coulteri || streptanthus glandulosus,fruit set,Streptanthus glandulosus,Streptanthus coulteri,,,,,47.1,54.0,-0.05937285269407244,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus coulteri || streptanthus glandulosus,fruit set,Streptanthus coulteri,Streptanthus glandulosus,,,,,54.0,47.1,0.05937285269407244,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus diversifolius || streptanthus glandulosus,fruit set,Streptanthus glandulosus,Streptanthus diversifolius,,,,,47.1,55.5,-0.07127207599378016,1.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus diversifolius || streptanthus glandulosus,fruit set,Streptanthus diversifolius,Streptanthus glandulosus,,,,,55.5,47.1,0.07127207599378016,1.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus glandulosus || streptanthus inflatus,fruit set,Streptanthus glandulosus,Streptanthus inflatus,,,,,47.1,54.0,-0.05937285269407244,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus glandulosus || streptanthus inflatus,fruit set,Streptanthus inflatus,Streptanthus glandulosus,,,,,54.0,47.1,0.05937285269407244,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus glandulosus || streptanthus lasiophyllus,fruit set,Streptanthus glandulosus,Streptanthus lasiophyllus,,,,,47.1,37.0,0.10481918306190119,1.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus glandulosus || streptanthus lasiophyllus,fruit set,Streptanthus lasiophyllus,Streptanthus glandulosus,,,,,37.0,47.1,-0.10481918306190119,1.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus glandulosus,fruit set,Streptanthus glandulosus,Streptanthus amplexicaulis,,,,,47.1,54.0,-0.05937285269407244,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus glandulosus,fruit set,Streptanthus amplexicaulis,Streptanthus glandulosus,,,,,54.0,47.1,0.05937285269407244,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,Streptanthus04,streptanthus batrachopus || streptanthus hesperidis,fruit set,Streptanthus hesperidis,Streptanthus batrachopus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.015699,True,False,False
Brassicaceae,Streptanthus,Streptanthus04,streptanthus batrachopus || streptanthus hesperidis,fruit set,Streptanthus batrachopus,Streptanthus hesperidis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.015699,True,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus hesperidis,fruit set,Streptanthus hesperidis,Streptanthus barbiger,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus barbiger || streptanthus hesperidis,fruit set,Streptanthus barbiger,Streptanthus hesperidis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus hesperidis,fruit set,Streptanthus hesperidis,Streptanthus brachiatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus brachiatus || streptanthus hesperidis,fruit set,Streptanthus brachiatus,Streptanthus hesperidis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus drepanoides || streptanthus hesperidis,fruit set,Streptanthus hesperidis,Streptanthus drepanoides,,,,,54.0,42.4,0.10502790323023592,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus drepanoides || streptanthus hesperidis,fruit set,Streptanthus drepanoides,Streptanthus hesperidis,,,,,42.4,54.0,-0.10502790323023592,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus breweri || streptanthus hesperidis,seed set,Streptanthus hesperidis,Streptanthus breweri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus breweri || streptanthus hesperidis,seed set,Streptanthus breweri,Streptanthus hesperidis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,Streptanthus05,streptanthus coulteri || streptanthus inflatus,fruit set,Streptanthus inflatus,Streptanthus coulteri,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.019438,True,False,False
Brassicaceae,Streptanthus,Streptanthus05,streptanthus coulteri || streptanthus inflatus,fruit set,Streptanthus coulteri,Streptanthus inflatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,0.019438,True,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus inflatus,fruit set,Streptanthus inflatus,Streptanthus amplexicaulis,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus inflatus,fruit set,Streptanthus amplexicaulis,Streptanthus inflatus,,,,,54.0,54.0,0.0,3.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus lasiophyllus,fruit set,Streptanthus lasiophyllus,Streptanthus amplexicaulis,,,,,37.0,54.0,-0.16419203575597363,1.0,3.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
Brassicaceae,Streptanthus,,streptanthus amplexicaulis || streptanthus lasiophyllus,fruit set,Streptanthus amplexicaulis,Streptanthus lasiophyllus,,,,,54.0,37.0,0.16419203575597363,3.0,1.0,annual,annual,mixed-mating,mixed-mating,,False,False,False
